Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_per_Unit,Units_Sold,Total_Sales,Operating_Profit,Sales_Method
Amazon,1185732,2/12/21,Northeast,Massachusetts,Boston,Women's Street Footwear,35,275,9625,3369,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Street Footwear,35,325,11375,3981,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,107,3852,189,Outlet
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Women's Street Footwear,36,112,4032,109,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Apparel,37,70,2590,106,Outlet
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,37,113,4181,134,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,39,44,1716,84,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40,102,4080,143,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,40,175,7000,2450,In-store
Amazon,1185732,2/12/21,Northeast,Massachusetts,Boston,Men's Street Footwear,41,167,6847,383,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42,83,3486,101,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,42,94,3948,237,Online
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,43,105,4515,126,Outlet
Amazon,1185732,2/12/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,44,61,2684,161,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Street Footwear,44,91,4004,120,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Apparel,44,98,4312,220,Online
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,44,152,6688,368,Online
Amazon,1185732,2/12/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45,225,10125,4556,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Women's Apparel,45,325,14625,5850,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45,325,14625,6581,In-store
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,45,525,23625,10631,In-store
Amazon,1185732,2/12/21,Northeast,Massachusetts,Boston,Men's Street Footwear,45,575,25875,11644,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Apparel,48,123,5904,207,Outlet
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,49,120,5880,206,Outlet
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Apparel,50,78,3900,125,Outlet
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Street Footwear,50,83,4150,149,Online
Amazon,1185732,10/15/21,Northeast,Massachusetts,Boston,Women's Apparel,51,68,3468,121,Outlet
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,51,80,4080,159,Online
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Women's Street Footwear,51,98,4998,195,Online
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Women's Apparel,51,128,6528,215,Outlet
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Men's Street Footwear,51,178,9078,318,Outlet
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Apparel,52,68,3536,166,Online
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,52,75,3900,148,Online
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Men's Apparel,52,90,4680,136,Outlet
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,52,90,4680,206,Online
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,53,105,5565,223,Online
Amazon,1185732,1/14/21,Northeast,Massachusetts,Boston,Men's Apparel,55,225,12375,4331,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,275,15125,3781,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Street Footwear,55,295,16225,4056,In-store
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,300,16500,4125,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55,300,16500,4950,In-store
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Women's Street Footwear,55,350,19250,4813,In-store
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55,375,20625,6188,In-store
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Men's Apparel,62,84,5208,203,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,62,113,7006,301,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Apparel,63,70,4410,168,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Apparel,64,98,6272,282,Online
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Men's Street Footwear,64,150,9600,394,Online
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Women's Apparel,65,112,7280,320,Online
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Apparel,65,250,16250,4063,In-store
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Men's Apparel,65,300,19500,4875,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Men's Street Footwear,65,375,24375,7313,In-store
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Men's Street Footwear,65,575,37375,11213,In-store
Amazon,1185732,10/15/21,Northeast,Massachusetts,Boston,Women's Apparel,66,65,4290,189,Online
Amazon,1185732,10/15/21,Northeast,Massachusetts,Boston,Women's Apparel,70,225,15750,4725,In-store
Amazon,1185732,11/14/21,Northeast,Massachusetts,Boston,Women's Apparel,70,350,24500,7350,In-store
Amazon,1185732,12/13/21,Northeast,Massachusetts,Boston,Women's Apparel,70,400,28000,8400,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,26,80,2080,71,Outlet
Amazon,1185732,2/19/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,31,68,2108,72,Outlet
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,32,105,3360,114,Outlet
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,33,45,1485,55,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,33,101,3333,123,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,33,187,6171,259,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,35,53,1855,59,Outlet
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,36,88,3168,146,Outlet
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,36,99,3564,135,Outlet
Amazon,1185732,2/19/21,Northeast,New Hampshire,Manchester,Women's Apparel,36,124,4464,179,Outlet
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,37,104,3848,131,Outlet
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,37,128,4736,170,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,38,73,2774,122,Online
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,38,75,2850,117,Online
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,38,85,3230,136,Outlet
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,39,107,4173,146,Outlet
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,39,113,4407,154,Outlet
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,39,135,5265,247,Outlet
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,39,188,7332,337,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,40,61,2440,81,Outlet
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,40,93,3720,160,Outlet
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,40,140,5600,263,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,40,250,10000,3000,In-store
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,40,300,12000,3600,In-store
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,41,74,3034,112,Outlet
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,41,91,3731,127,Outlet
Amazon,1185732,2/19/21,Northeast,New Hampshire,Manchester,Men's Apparel,41,96,3936,130,Outlet
Amazon,1185732,2/19/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,42,58,2436,105,Online
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,42,88,3696,118,Outlet
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,42,101,4242,144,Outlet
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,43,78,3354,111,Outlet
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,43,109,4687,169,Outlet
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,43,116,4988,209,Outlet
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44,38,1672,70,Online
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44,49,2156,88,Online
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,44,216,9504,437,Outlet
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,45,75,3375,159,Online
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,45,80,3600,119,Outlet
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,150,6750,2025,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,175,7875,2363,In-store
Amazon,1185732,2/19/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,200,9000,2700,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,46,98,4508,207,Online
Amazon,1185732,2/19/21,Northeast,New Hampshire,Manchester,Women's Apparel,46,98,4508,216,Online
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,46,140,6440,251,Outlet
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,46,145,6670,247,Outlet
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,47,60,2820,93,Outlet
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Men's Apparel,47,114,5358,198,Outlet
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,47,119,5593,207,Outlet
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,47,149,7003,308,Outlet
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,47,163,7661,306,Outlet
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,47,196,9212,396,Outlet
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,48,70,3360,121,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,48,154,7392,392,Online
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,48,203,9744,448,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,49,68,3332,183,Online
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,49,69,3381,172,Online
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,49,165,8085,404,Online
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,49,224,10976,461,Outlet
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Women's Apparel,50,162,8100,340,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,250,12500,5000,In-store
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,275,13750,5500,In-store
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,50,300,15000,5250,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,50,325,16250,5688,In-store
Amazon,1185732,2/19/21,Northeast,New Hampshire,Manchester,Women's Apparel,50,375,18750,6563,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,50,550,27500,11000,In-store
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,50,570,28500,11400,In-store
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,51,72,3672,154,Online
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,51,98,4998,210,Online
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,51,193,9843,433,Outlet
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,52,75,3900,168,Online
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,52,80,4160,166,Online
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,52,90,4680,150,Outlet
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,52,91,4732,199,Online
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,52,105,5460,246,Online
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,53,56,2968,125,Online
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,53,85,4505,198,Online
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,53,88,4664,205,Online
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,53,104,5512,204,Outlet
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,54,87,4698,254,Online
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,54,95,5130,267,Online
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,54,109,5886,241,Online
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,55,131,7205,360,Online
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,225,12375,3713,Outlet
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,250,13750,4125,Outlet
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,275,15125,4538,In-store
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,275,15125,4538,Outlet
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,325,17875,5363,In-store
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,325,17875,5363,Outlet
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,350,19250,5775,In-store
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,375,20625,6188,Outlet
Amazon,1185732,2/19/21,Northeast,New Hampshire,Manchester,Men's Apparel,56,83,4648,200,Online
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,56,123,6888,351,Online
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,57,53,3021,136,Online
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,58,60,3480,157,Online
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,58,135,7830,423,Online
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,59,73,4307,194,Online
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,59,154,9086,472,Online
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,59,169,9971,528,Online
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Men's Apparel,60,94,5640,243,Online
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,60,102,6120,251,Online
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,60,175,10500,3150,In-store
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,60,196,11760,600,Online
Amazon,1185732,3/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,60,200,12000,3600,In-store
Amazon,1185732,2/19/21,Northeast,New Hampshire,Manchester,Men's Apparel,60,275,16500,4950,In-store
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,300,18000,7200,In-store
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,350,21000,8400,Outlet
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,425,25500,10200,In-store
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,60,450,27000,10800,Outlet
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,63,78,4914,221,Online
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,64,63,4032,173,Online
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,64,106,6784,319,Online
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,64,137,8768,430,Online
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,64,173,11072,587,Online
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,64,196,12544,665,Online
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,65,115,7475,344,Online
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,65,225,14625,4388,Outlet
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,65,250,16250,4875,Outlet
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,65,300,19500,5850,In-store
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Men's Apparel,65,325,21125,6338,In-store
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Men's Apparel,65,350,22750,6825,Outlet
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,550,35750,14300,Outlet
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,595,38675,15470,In-store
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,675,43875,17550,In-store
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,675,43875,17550,Outlet
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,65,700,45500,18200,In-store
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Women's Apparel,66,138,9108,428,Online
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,68,98,6664,307,Online
Amazon,1185732,9/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,70,325,22750,7963,Outlet
Amazon,1185732,5/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,70,425,29750,10413,In-store
Amazon,1185732,8/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,70,425,29750,10413,Outlet
Amazon,1185732,6/19/21,Northeast,New Hampshire,Manchester,Women's Apparel,70,475,33250,11638,In-store
Amazon,1185732,7/17/21,Northeast,New Hampshire,Manchester,Women's Apparel,70,525,36750,12863,Outlet
Amazon,1185732,3/10/21,Northeast,Vermont,Burlington,Women's Street Footwear,23,85,1955,74,Outlet
Amazon,1185732,4/11/21,Northeast,Vermont,Burlington,Women's Street Footwear,25,74,1850,78,Outlet
Amazon,1185732,1/21/21,Northeast,Vermont,Burlington,Women's Street Footwear,28,101,2828,102,Outlet
Amazon,1185732,3/10/21,Northeast,Vermont,Burlington,Women's Apparel,29,96,2784,128,Outlet
Amazon,1185732,3/10/21,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,39,1170,47,Outlet
Amazon,1185732,2/12/21,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,48,1440,55,Outlet
Amazon,1185732,4/11/21,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,50,1500,60,Outlet
Amazon,1185732,4/11/21,Northeast,Vermont,Burlington,Men's Street Footwear,30,168,5040,262,Outlet
Amazon,1185732,2/19/21,Northeast,Vermont,Burlington,Women's Street Footwear,31,96,2976,101,Outlet
